,lat,lon,actual_lat,actual_lon,city,country,temp,clouds,humidity,wind_speed
440,0.28228705372568685,102.00507415996205,1.0710103,101.2920619,Balaipungut,ID,75.2,20,94,3.04
441,-4.411498145844842,11.257912215378584,-4.76732,11.8627984,Loandjili,CG,78.1,88,90,9.6
442,-31.517324327920043,-1.491489583821859,-15.9286343,-5.7151749,Jamestown,SH,67.21,80,100,19.04
443,-7.429923324240846,4.131738436327076,10.5321226,-0.4384458,Gamba,GA,70.09,24,42,4.5
444,31.163303942650856,-0.4471342327400949,27.9716342,-0.1869644,Adrar,DZ,51.8,0,34,8.05
445,-7.458357014797439,1.007044689962298,-1.575187,9.2591571,Omboue,GA,80.22,88,100,9.04
446,19.716406536187655,35.06173699846336,18.8320729,36.8304102,Sinkat,SD,68.74,0,92,13.33
447,-5.255309712474556,5.773905369211555,10.5321226,-0.4384458,Gamba,GA,70.09,24,42,4.5
448,72.53894313428049,-32.323148343985025,65.6134561,-37.6335696,Tasiilaq,GL,30.2,44,68,4.7
449,11.332454678134269,10.942404220603795,11.7072355,11.0824912,Potiskum,NG,62.71,0,56,4.79
450,-0.9115364123794073,71.29922612198945,-0.6060574,73.0892245,Hithadhoo,MV,82.65,88,100,11.27
451,-0.8669811023620337,0.25548082393666016,4.9015794,-1.7830973,Takoradi,GH,79.9,76,100,6.91
452,-15.910180425303178,-37.85915538513598,-15.8612433,-38.879799,Belmonte,BR,73.4,0,94,3.36
453,-3.413625413029815,128.52844565259846,-3.336395,128.9221949,Amahai,ID,84.9,0,100,3.78
454,-21.4287096442225,4.883181568815353,-22.1134964,14.2832038,Henties Bay,NA,58.39,92,100,7.58
455,13.678091737986296,-12.21310813897245,14.0818308,-9.9018131,Kayes,ML,62.08,0,41,5.23
456,-33.07834119696625,0.45570155819625313,-26.6420382,15.1639082,Luderitz,NA,59.0,0,82,9.17
457,1.101600296063269,-6.662244109395646,5.101151,-7.3516558,Tabou,CI,70.72,32,98,2.59
458,-1.7097409916323,-33.36949154915282,-5.1961669,-35.4635381,Touros,BR,77.97,80,90,8.59
459,-49.17233622528386,-75.57381897843469,-45.5712254,-72.068265,Coihaique,CL,46.87,0,53,6.93
460,18.480442428724295,-72.57084615300134,18.5128379,-72.623987,Leogane,HT,79.27,48,90,2.26
461,-4.843347212495499,5.647058827795374,-1.575187,9.2591571,Omboue,GA,80.22,88,100,9.04
462,10.504021195725327,-26.256104776295448,14.8951679,-24.4945636,Sao Filipe,CV,80.04,80,94,14.07
463,-25.52100947409242,167.98965120269372,-22.6658429,167.4960078,Vao,NC,72.16,24,100,13.62
464,-2.348233831606923,10.228033387266873,10.5321226,-0.4384458,Gamba,GA,70.09,24,42,4.5
465,12.866576690577446,10.353154779609602,12.8775114,10.4565159,Nguru,NG,62.8,0,35,6.58
466,63.09709069007615,-27.68541628580999,64.89604849999999,-23.7060262,Olafsvik,IS,41.11,64,100,24.47
467,8.156963502459547,-32.24444623359935,14.8951679,-24.4945636,Sao Filipe,CV,80.04,80,94,14.07
468,46.044995662823936,16.845091605629776,46.1639381,16.8334753,Koprivnica,HR,38.5,92,91,20.56
469,-44.55035027937252,-40.790367085385554,-33.692754,-53.4552817,Chuy,UY,59.83,0,93,9.15
470,6.597165484881342,-133.82946950096104,-9.803279999999999,-139.0425741,Atuona,PF,80.94,80,100,14.29
471,-2.3338316662996816,16.016926426892184,-2.1587078,16.2345633,Bolobo,CD,70.99,12,98,2.37
472,-60.996538852650026,7.105830387850929,-34.4092004,19.2504436,Hermanus,ZA,54.88,92,99,3.33
473,-2.4469552526359397,-27.975254116417695,-5.7792569,-35.200916,Natal,BR,78.8,20,78,6.93
474,23.428907544167416,98.26616145467685,22.9664576,97.7525352,Lashio,MM,70.99,20,76,2.48
475,-5.5569642908045385,-127.01336392461846,-9.803279999999999,-139.0425741,Atuona,PF,80.94,80,100,14.29
476,-23.415344544862073,38.1938900604722,-23.8879561,35.3959879,Inhambane,MZ,70.18,0,100,7.74
477,-18.86677893028925,-74.23634119927183,-16.6235522,-72.7104708,Camana,PE,59.52,56,100,3.89
478,-28.07957974754104,25.21197878604773,-27.8846801,25.1533426,Christiana,ZA,70.63,76,51,16.46
479,19.629923107205567,-0.07754832960668301,20.2573532,0.9910297999999998,Tessalit,ML,45.7,0,49,5.91
480,-82.55183364202047,5.0433308142972155,-34.4092004,19.2504436,Hermanus,ZA,54.88,92,99,3.33
481,16.708314944564485,74.80997210328765,16.626382,74.8565613,Kudchi,IN,67.17,0,59,3.22
482,14.23354310982493,-46.396407305827125,5.3746712,-52.9545991,Sinnamary,GF,79.0,92,100,8.59
483,-13.277970322592779,-103.56231233458774,-0.7432918,-90.3156893,Puerto Ayora,EC,68.11,0,100,9.82
484,20.079055357687224,37.14491277244367,19.1040389,37.3292861,Sawakin,SD,74.37,12,100,5.01
485,-20.035993061889112,115.89068363194919,-20.73535,116.8458043,Karratha,AU,91.74,0,33,9.15
486,-41.57573555686546,-4.423489955217496,-33.0276981,17.9176312,Saldanha,ZA,57.2,92,87,4.7
487,-52.605142710648764,-0.20721867884558476,-33.9248685,18.4240553,Cape Town,ZA,60.8,75,82,12.75
488,-63.33033251373698,-17.768656013819932,-30.1760123,-50.2098593,Cidreira,BR,57.85,0,91,3.11
489,19.422463955142945,0.23389384627614307,20.2573532,0.9910297999999998,Tessalit,ML,45.7,0,49,5.91
490,-38.17481499314221,-21.601152043700484,-22.9657374,-42.02798689999999,Arraial Do Cabo,BR,69.8,20,83,8.05
491,-0.43668184580814706,-16.0268117361165,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
492,33.12222318428723,-31.833556311088287,37.8210369,-25.5148137,Ribeira Grande,PT,66.2,75,88,24.16
493,24.67422521490371,-20.0287963675204,28.6577222,-17.9122017,Los Llanos De Aridane,ES,68.0,20,77,10.29
494,-1.2959665694221196,4.623272236813046,-0.7351025999999999,8.7591311,Port-Gentil,GA,79.36,76,99,6.8
495,-9.619552994220692,109.13551786795729,-7.962063799999998,110.2415217,Srandakan,ID,79.45,92,93,4.12
496,-17.71809013864858,18.790198457354062,-17.9253295,19.7532148,Rundu,NA,77.0,76,33,3.36
497,27.370777169624365,-4.434844984960549,27.9716342,-0.1869644,Adrar,DZ,51.8,0,34,8.05
498,-27.20645731864567,-7.104557775085898,-15.9286343,-5.7151749,Jamestown,SH,67.21,80,100,19.04
499,-57.63996533971648,30.854269253822427,-33.7139247,25.5207358,Port Elizabeth,ZA,64.4,75,88,6.93
500,6.10276373711992,-140.14517292281852,-9.803279999999999,-139.0425741,Atuona,PF,80.94,80,100,14.29
501,-51.17890563805985,0.9834695132873228,-33.9248685,18.4240553,Cape Town,ZA,60.8,75,82,12.75
502,-62.59099457461469,14.638804548663234,-34.4092004,19.2504436,Hermanus,ZA,54.88,92,99,3.33
503,21.73280237782399,-46.53255907279052,13.2101681,-59.5253545,Bathsheba,BB,80.6,20,83,18.34
504,77.10815931872031,38.97756449509565,68.878911,35.6675264,Tumannyy,RU,29.37,80,98,5.12
505,-30.860853523148947,51.161977920025876,-25.0225309,46.9853688,Taolanaro,MG,69.8,40,88,20.8
506,19.919290462233494,-16.142371849212697,20.9425179,-17.0362272,Nouadhibou,MR,71.6,92,43,12.75
507,-21.186208368557253,-23.26670237898532,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
508,-6.722390307975884,-38.274909044510494,-6.7519382,-38.2314566,Sousa,BR,80.04,36,55,11.61
509,-0.6678471097954408,18.645112903350903,0.0265717,18.2970692,Mbandaka,CD,72.43,44,100,2.48
510,-4.6619066535956755,133.95315151675993,-5.5680317,132.3446399,Tual,ID,83.82,0,100,4.27
511,35.40856122214971,81.79801585688794,34.1525864,77.57705349999999,Leh,IN,1.33,64,84,0.58
512,-21.80331019095666,-21.171334080994246,-7.926222999999999,-14.4112011,Georgetown,SH,75.04,68,100,17.81
513,27.07249314661513,37.61283086065341,28.3835079,36.5661908,Tabuk,SA,62.6,0,55,3.36
514,-4.535126790701589,15.457530601621666,-4.4419311,15.2662931,Kinshasa,CD,75.2,44,88,6.93
515,-13.653344386808065,-5.161984622988799,-15.9286343,-5.7151749,Jamestown,SH,67.21,80,100,19.04
516,-0.25932367548551805,16.23420124942655,-0.4829632,15.8936224,Owando,CG,70.99,44,94,4.5
517,70.2963953964222,-1.3410694148190447,62.2271922,-6.5779064,Klaksvik,FO,44.6,88,81,24.16
518,40.38178286276564,13.97564256700061,40.742916,13.938935,Ischia,IT,49.44,75,87,5.82
519,-18.921554703290738,80.47064755343902,-0.6060574,73.0892245,Hithadhoo,MV,82.65,88,100,11.27
520,1.3786109763183636,-4.4995373118352235,5.1365199,-5.0260479,Grand-Lahou,CI,77.02,36,90,3.83
521,-22.471224923642673,90.5055758929484,-3.5778471,102.3463875,Bengkulu,ID,72.12,92,95,2.48
522,-12.76186440758456,27.768706039237742,-12.5419553,27.8545867,Chingola,ZM,62.22,76,97,4.61
